,Unnamed: 0,Player,Iter,Noise,Clip,Priv_Calc_Time,Epsilon,Train_Time,Revenue,Regret,Reg_Loss,Lag_Loss,Net_Loss,w_rgt_mean,update_rate
221,21,model-owner,22000,0.001,0.1,0.7279155254364014,121000085.75567985,858.2202146053314,0.5844699144363403,8.486756269121543e-05,3.637264001099537e-07,0.0015479245921596885,-0.5829216241836548,18.239295959472656,101.0
222,22,model-owner,23000,0.001,0.1,0.5217571258544922,126500086.51377656,899.7358908653259,0.571579098701477,2.7967147616436705e-05,3.94991488406049e-08,0.0005372242303565145,-0.5710418224334717,19.209117889404297,101.0
223,23,model-owner,24000,0.001,0.1,0.5687029361724854,132000087.27187328,939.864399433136,0.6042895317077637,2.317024154763203e-05,2.7111434874882437e-08,0.00045934732770547265,-0.6038301587104797,19.82488250732422,101.0
224,24,model-owner,25000,0.001,0.1,0.5857448577880859,137500088.02996993,981.847713947296,0.5520317554473877,0.0002278710453538224,2.6222232918371446e-06,0.004689401481300592,-0.5473397374153137,20.57918930053711,101.0
225,25,model-owner,26000,0.001,0.1,0.5906171798706055,143000088.7880665,1025.209519863129,0.5594329833984375,8.803383934719022e-06,3.913728452431542e-09,0.00018726488633546976,-0.5592457056045532,21.271921157836914,101.0
226,26,model-owner,27000,0.001,0.1,0.6168644428253174,148500089.54616308,1065.5279488563538,0.5377528667449951,3.7773628491777355e-07,7.205577714358703e-12,8.279402209154796e-06,-0.5377445816993713,21.918472290039066,101.0
227,27,model-owner,28000,0.001,0.1,0.6638307571411133,154000090.30425966,1106.8293430805206,0.5800763964653015,0.0002187409118050709,2.416303004793008e-06,0.004983034916222096,-0.5750909447669983,22.78053474426269,101.0
228,28,model-owner,29000,0.001,0.1,0.6758408546447754,159500091.06235623,1150.2060458660126,0.6146746277809143,1.7072719856514592e-05,1.471962640664515e-08,0.0003999640175607056,-0.6142746806144714,23.427082061767575,101.0
229,29,model-owner,30000,0.001,0.1,0.672919511795044,165000091.8204528,1192.1673083305361,0.5298619866371155,4.760857336805202e-05,1.7112650141370975e-07,0.0011468296870589256,-0.5287149548530579,24.088722229003906,151.0
230,30,model-owner,31000,0.001,0.1,0.7061846256256104,170500092.5785494,1236.4957273006441,0.6062701940536499,2.1992171241436154e-05,3.6515999113362334e-08,0.0005429231096059084,-0.6057271957397461,24.687108993530273,151.0
231,31,model-owner,32000,0.001,0.1,0.7193281650543213,176000093.33664596,1276.674045085907,0.6139011383056641,1.2917288586322686e-05,1.2597654475143827e-08,0.00032721456955187017,-0.6135739088058472,25.33152198791504,151.0
232,32,model-owner,33000,0.001,0.1,0.7362654209136963,181500094.0947425,1318.3756358623505,0.6080945134162903,3.867403574986383e-05,1.129239137753757e-07,0.0010117150377482176,-0.6070826649665833,26.16005706787109,151.0
233,33,model-owner,34000,0.001,0.1,0.8267202377319336,187000094.85283908,1362.448096990585,0.5448186993598938,0.00012363499263301492,1.1540636251083922e-06,0.003328197402879596,-0.5414893627166748,26.91954231262207,151.0
234,34,model-owner,35000,0.001,0.1,0.7899823188781738,192500095.6109357,1404.365449666977,0.6183238029479979,0.00015511954552493992,1.8166865629609676e-06,0.0042828479781746856,-0.6140391826629639,27.609981536865234,151.0
235,35,model-owner,36000,0.001,0.1,0.8563923835754395,198000096.36903223,1447.1775577068329,0.6408230066299438,2.000638232857454e-06,3.0219279856247283e-10,5.652682375512086e-05,-0.6407665014266968,28.25439453125,151.0
236,36,model-owner,37000,0.001,0.1,0.8813982009887695,203500097.12712884,1491.3700923919678,0.5148129463195801,2.703153768379707e-06,5.516815337891502e-10,7.793129043420778e-05,-0.5147350430488586,28.82976531982422,151.0
237,37,model-owner,38000,0.001,0.1,0.9140739440917968,209000097.88522545,1534.838650226593,0.5267097949981691,5.2450399579129225e-08,2.077038492370384e-13,1.5435181239809024e-06,-0.5267082452774048,29.42814826965332,151.0
238,38,model-owner,39000,0.001,0.1,0.9445619583129884,214500098.643322,1576.620465517044,0.5206001400947571,2.717832467169501e-05,5.5768932583077906e-08,0.0008129433263093232,-0.5197871327400208,29.91145896911621,151.0
239,39,model-owner,40000,0.001,0.1,0.9195079803466796,220000099.40141857,1619.809921503067,0.5607932806015015,4.642749445338269e-06,2.1662898141983082e-09,0.00014132828800939023,-0.560651957988739,30.44064521789551,201.0
240,40,model-owner,41000,0.001,0.1,0.8893351554870605,225500100.15951517,1662.2832362651825,0.5603852272033691,1.964444891200401e-05,3.8783387168450645e-08,0.0006118315504863857,-0.559773325920105,31.145265579223636,201.0
241,41,model-owner,42000,0.001,0.1,0.9944546222686768,231000100.9176117,1705.0413818359375,0.6040926575660706,2.1029263734817505e-05,4.44441070612811e-08,0.0006704239640384912,-0.6034221649169922,31.880523681640625,201.0
242,42,model-owner,43000,0.001,0.1,0.938990354537964,236500101.6757083,1751.1766176223755,0.6378730535507202,2.479437171132304e-05,6.178346723118012e-08,0.00080716866068542,-0.6370658278465271,32.55451202392578,201.0
243,43,model-owner,44000,0.001,0.1,1.081035852432251,242000102.43380487,1794.9568347930908,0.6213582158088684,1.2682944543485064e-05,1.6166136873607684e-08,0.00042143522296100855,-0.6209367513656616,33.228500366210945,201.0
244,44,model-owner,45000,0.001,0.1,1.030919313430786,247500103.19190145,1839.388588666916,0.5323366522789001,6.720515557390173e-06,4.539115749935263e-09,0.00022660687682218847,-0.5321100354194641,33.718673706054695,201.0
245,45,model-owner,46000,0.001,0.1,1.0217382907867432,253000103.949998,1886.4214100837708,0.5443942546844482,2.8843207473983057e-05,8.360903080983918e-08,0.0009858092525973916,-0.5434083938598633,34.178211212158196,201.0
246,46,model-owner,47000,0.001,0.1,1.2230720520019531,258500104.70809457,1929.0095744132998,0.594135046005249,3.5847961044055414e-06,1.2915016833758841e-09,0.00012405944289639592,-0.5940110087394714,34.607112884521484,201.0
247,47,model-owner,48000,0.001,0.1,1.096050262451172,264000105.4661912,1972.5336458683014,0.5401407480239868,1.0946299880743028e-05,1.2042059793770932e-08,0.00038552682963199924,-0.5397552251815796,35.21982955932617,201.0
248,48,model-owner,49000,0.001,0.1,1.2026610374450684,269500106.22428775,2018.6916954517365,0.6142148971557617,3.327353988424875e-05,1.112664165248134e-07,0.0011953337816521525,-0.6130194664001465,35.92445373535156,201.0
249,49,model-owner,50000,0.001,0.1,1.1198742389678955,275000106.9823843,2065.452454328537,0.5409090518951416,2.2083462681621313e-05,6.120375672935553e-08,0.0008099099504761398,-0.5400990843772888,36.67495346069336,251.0
250,50,model-owner,51000,0.001,0.1,1.2458367347717283,280500107.7404809,2112.855173587799,0.5480846166610718,8.68442020873772e-06,9.465104255923508e-09,0.00032281968742609024,-0.5477617979049683,37.172279357910156,251.0
251,51,model-owner,52000,0.001,0.1,1.201937913894653,286000108.4985775,2160.8053522109985,0.5877482891082764,2.6435695872351057e-06,8.770517645473318e-10,9.988563397200778e-05,-0.5876483917236328,37.78437805175781,251.0
252,52,model-owner,53000,0.001,0.1,1.2829694747924805,291500109.25667405,2206.837158203125,0.5716989636421204,1.7709797248244286e-05,3.936143500027356e-08,0.0006820263806730509,-0.5710168480873108,38.51124572753906,251.0
253,53,model-owner,54000,0.001,0.1,1.2660808563232422,297000110.0147706,2253.8035750389104,0.6056028604507446,6.373105134116486e-05,5.097367079542893e-07,0.00250556250102818,-0.6030967831611633,39.31462860107422,251.0
254,54,model-owner,55000,0.001,0.1,1.5863101482391355,302500110.7728672,2302.227508068085,0.5253417491912842,1.6783338878667562e-06,3.535089998507601e-10,6.66251507936977e-05,-0.5252751111984253,39.69719696044922,251.0
255,55,model-owner,56000,0.001,0.1,1.2238492965698242,308000111.53096384,2348.4063522815704,0.5964064598083496,1.143273493653396e-06,1.6403781111229418e-10,4.5909611799288534e-05,-0.5963605642318726,40.15628051757813,251.0
256,56,model-owner,57000,0.001,0.1,1.2985029220581057,313500112.28906035,2395.6604833602905,0.6031570434570312,6.740762614754202e-08,5.702454025473258e-13,2.750678731899825e-06,-0.6031543016433716,40.806640625,251.0
257,57,model-owner,58000,0.001,0.1,1.3094086647033691,319000113.04715693,2445.205505847931,0.6152639389038086,5.410258836491266e-06,3.6734981723185456e-09,0.00022470705152954904,-0.6150392293930054,41.53351211547852,251.0
258,58,model-owner,59000,0.001,0.1,1.8672118186950684,324500113.8052535,2494.915646314621,0.5262085199356079,2.0896677597193047e-05,5.480222853293526e-08,0.0008775056339800358,-0.5253309607505798,41.992591857910156,251.0
259,59,model-owner,60000,0.001,0.1,1.3812384605407717,330000114.56335014,2541.726814031601,0.5981559753417969,2.3102486466086702e-06,8.032559617454638e-10,9.780877007870004e-05,-0.5980581641197205,42.3369026184082,301.0
260,60,model-owner,61000,0.001,0.1,1.3262810707092283,335500115.32144666,2589.485080957413,0.5962436199188232,1.4297788766270969e-05,3.076622689945907e-08,0.0006112275295890868,-0.5956323146820068,42.749794006347656,301.0
261,61,model-owner,62000,0.001,0.1,1.4672510623931885,341000116.07954323,2637.6716866493225,0.5762478709220886,7.66824814490974e-06,8.849705857016943e-09,0.00033238937612622976,-0.5759154558181763,43.34619522094727,301.0
262,62,model-owner,63000,0.001,0.1,1.3692502975463867,346500116.8376398,2687.002935171128,0.6011446714401245,1.385721475344326e-06,2.889937178451873e-10,6.0574326198548085e-05,-0.6010841131210327,43.71320343017578,301.0
263,63,model-owner,64000,0.001,0.1,1.4683291912078855,352000117.5957364,2734.473738670349,0.565051794052124,9.397044777870178e-07,1.3289819245088097e-10,4.1810377297224484e-05,-0.5650100111961365,44.49311447143555,301.0
264,64,model-owner,65000,0.001,0.1,1.5793955326080322,357500118.35383296,2782.769584417343,0.5497866272926331,1.858405812527053e-05,5.197776431487e-08,0.0008319780463352798,-0.5489546060562134,44.76837158203125,301.0
265,65,model-owner,66000,0.001,0.1,1.4635131359100342,363000119.1119296,2833.6013667583466,0.5965356230735779,2.3383599909720942e-06,8.229230630263372e-10,0.0001058645939338021,-0.5964297652244568,45.27301025390625,301.0
266,66,model-owner,67000,0.001,0.1,1.5345807075500488,368500119.8700261,2884.723785877228,0.5483505725860596,2.263062560814433e-05,7.707785698585214e-08,0.001039091614075005,-0.5473114252090454,45.91528701782226,301.0
267,67,model-owner,68000,0.001,0.1,1.6063013076782229,374000120.6281227,2933.917685985565,0.5676997303962708,1.2169600267952775e-05,2.228892448385977e-08,0.0005643537151627243,-0.5671353936195374,46.37405395507813,301.0
268,68,model-owner,69000,0.001,0.1,1.6153783798217771,379500121.38621926,2983.37713599205,0.5545213222503662,1.1948868632316591e-06,2.1487707446699036e-10,5.5959921155590564e-05,-0.5544653534889221,46.83282089233398,301.0
269,69,model-owner,70000,0.001,0.1,1.5702879428863523,385000122.14431584,3031.0952591896057,0.5103567242622375,3.702286630868912e-05,2.405565737717552e-07,0.0017565300222486258,-0.5085999369621277,47.44446182250977,351.0
270,70,model-owner,71000,0.001,0.1,1.698883295059204,390500122.90241235,3081.505487680435,0.5424306392669678,3.531681386448326e-06,2.1889716705913997e-09,0.0001694480743026361,-0.5422611832618713,47.97943496704102,351.0
271,71,model-owner,72000,0.001,0.1,1.6502070426940918,396000123.660509,3131.972456932068,0.547261118888855,8.432678441749886e-06,1.2479816291488532e-08,0.00041045979014597833,-0.5468506813049316,48.67490005493164,351.0
272,72,model-owner,73000,0.001,0.1,1.5890402793884275,401500124.4186056,3179.996721506119,0.5435745716094971,1.8292190588908848e-06,5.872304309484377e-10,9.0211360657122e-05,-0.5434843897819519,49.316871643066406,351.0
273,73,model-owner,74000,0.001,0.1,1.7172644138336182,407000125.1767021,3229.73979139328,0.6098747253417969,1.087335931515554e-05,2.0749354234794737e-08,0.0005420570378191768,-0.6093326807022095,49.851844787597656,351.0
274,74,model-owner,75000,0.001,0.1,1.6788690090179443,412500125.93479866,3281.599115610123,0.5502063035964966,2.928039248217829e-05,1.5046340706703631e-07,0.0014737793244421482,-0.5487323403358461,50.33332061767578,351.0
275,75,model-owner,76000,0.001,0.1,1.7872350215911863,418000126.6928953,3331.351574897766,0.5446249842643738,1.5741679817438126e-05,4.348898485773134e-08,0.0007990681333467363,-0.5438258647918701,50.76129913330078,351.0
276,76,model-owner,77000,0.001,0.1,1.7057163715362549,423500127.4509919,3381.0307190418243,0.5438239574432373,3.7854761103517376e-07,2.514885175108894e-11,1.9478837202768773e-05,-0.5438044667243958,51.45676803588867,351.0
277,77,model-owner,78000,0.001,0.1,1.765249729156494,429000128.2090885,3432.7826220989227,0.6193356513977051,5.6854432841646485e-06,5.672908365284002e-09,0.0002959002449642867,-0.61903977394104,52.04523849487305,351.0
278,78,model-owner,79000,0.001,0.1,1.7886650562286377,434500128.967185,3486.733252286911,0.5562494993209839,2.178980503231287e-05,8.332662559951133e-08,0.0011527066817507148,-0.5550967454910278,52.90119552612305,351.0
279,79,model-owner,80000,0.001,0.1,1.7776086330413818,440000129.72528166,3536.045809745789,0.4990316033363342,9.11138954506896e-07,1.6644992328895825e-10,4.864597576670349e-05,-0.4989829659461975,53.39029312133789,401.0
280,80,model-owner,81000,0.001,0.1,1.7437210083007812,445500130.48337823,3588.672131538391,0.5343950986862183,1.3697404028789606e-06,3.7617586823301963e-10,7.43866039556451e-05,-0.5343207120895386,54.30707931518555,401.0
281,81,model-owner,82000,0.001,0.1,1.8379499912261963,451000131.2414748,3639.354555845261,0.5231034159660339,3.3029082260327414e-05,2.187295109479237e-07,0.0018219748744741078,-0.5212811827659607,55.16274642944336,401.0
282,82,model-owner,83000,0.001,0.1,1.8414163589477541,456500131.99957126,3692.009655475617,0.5519791841506958,3.368077841514605e-06,2.274461730067401e-09,0.00018785096472129223,-0.5517913103103638,55.7739372253418,401.0
283,83,model-owner,84000,0.001,0.1,1.9534947872161863,462000132.7576679,3742.5754454135895,0.5808956623077393,1.5533238183707002e-05,4.8376939787431184e-08,0.000872046104632318,-0.5800235271453857,56.14065170288086,401.0
284,84,model-owner,85000,0.001,0.1,1.8360817432403564,467500133.5157645,3793.8760991096497,0.5508930087089539,1.5782200080138862e-06,4.994010760484001e-10,8.918105595512316e-05,-0.5508038401603699,56.50736618041992,401.0
285,85,model-owner,86000,0.001,0.1,1.9507193565368648,473000134.27386105,3847.899743795395,0.5853557586669922,8.213185537897516e-06,1.3525011333115346e-08,0.0004686233296524732,-0.5848871469497681,57.05743789672852,401.0
286,86,model-owner,87000,0.001,0.1,1.932947397232056,478500135.0319576,3899.512815952301,0.571440577507019,7.199787432909943e-09,1.0393306868080026e-14,4.1476181422694935e-07,-0.5714401602745056,57.60750961303711,401.0
287,87,model-owner,88000,0.001,0.1,1.9546473026275637,484000135.7900542,3951.1429266929626,0.5472219586372375,6.1076974589013836e-09,7.479445766889452e-15,3.53342414882718e-07,-0.5472216010093689,57.85198593139648,401.0
288,88,model-owner,89000,0.001,0.1,2.021137952804565,489500136.5481508,4004.204250574112,0.5941014885902405,0.0,0.0,0.0,-0.5941014885902405,58.34093856811523,401.0
289,89,model-owner,90000,0.001,0.1,2.002871036529541,495000137.30624735,4059.4866664409637,0.5934380292892456,3.893259872711496e-06,3.4180100971781253e-09,0.00022906973026692867,-0.5932089686393738,58.8375129699707,451.0
290,90,model-owner,91000,0.001,0.1,2.457462310791016,500500138.06434387,4110.647302865982,0.5901542901992798,1.758197322487831e-05,6.97078661460182e-08,0.001041731215082109,-0.5891125202178955,59.24995803833008,451.0
291,91,model-owner,92000,0.001,0.1,2.0623311996459956,506000138.8224405,4161.64283657074,0.5814137458801271,1.020565105136484e-05,2.3487023881330057e-08,0.0006095950957387687,-0.580804169178009,59.73113250732422,451.0
292,92,model-owner,93000,0.001,0.1,2.0237135887146,511500139.5805371,4211.1593215465555,0.5303586721420288,4.11002065447974e-06,3.809207171912021e-09,0.0002477563684806228,-0.5301108956336975,60.28105163574219,451.0
293,93,model-owner,94000,0.001,0.1,2.113531827926636,517000140.33863366,4261.210162878037,0.6000209450721741,3.110477700829506e-05,2.1817287176872926e-07,0.0018835813971236348,-0.5981371402740479,60.55601501464844,451.0
294,94,model-owner,95000,0.001,0.1,2.4024455547332764,522500141.09673023,4314.655310630797,0.6113945245742798,0.0,0.0,0.0,-0.6113945245742798,61.037193298339844,451.0
295,95,model-owner,96000,0.001,0.1,2.156480073928833,528000141.85482687,4378.839095354079,0.5412197113037109,7.635618359813634e-09,1.3147251536960778e-14,4.6815623022666847e-07,-0.5412192344665527,61.3121566772461,451.0
296,96,model-owner,97000,0.001,0.1,2.3368961811065674,533500142.6129233,4432.752821445465,0.5739666223526001,8.217964023060631e-06,1.5229128180749285e-08,0.0005061207339167595,-0.5734605193138123,61.587120056152344,451.0
297,97,model-owner,98000,0.001,0.1,2.116262674331665,539000143.3710202,4496.530735731125,0.5953332781791687,1.2479722499847412e-07,3.5120153313306087e-12,7.71163740864722e-06,-0.5953255891799927,61.79334259033203,451.0
298,98,model-owner,99000,0.001,0.1,2.34271502494812,544500144.1291174,4551.6646304130545,0.5700311660766602,2.089251893266919e-06,9.843015291721713e-10,0.000130394400912337,-0.5699007511138916,62.41200256347656,451.0
299,99,model-owner,100000,0.001,0.1,2.225303173065185,550000144.8872144,4616.253924846649,0.5902215242385864,4.710565519872034e-07,5.558451615650385e-11,2.9723385523539037e-05,-0.5901917815208435,63.09939956665039,501.0
300,0,model-owner,1000,0.001,1.0,0.07334613800048828,5500068.555080863,41.683769702911384,0.6488285064697266,0.0012756327632814644,8.136194651342521e-07,0.006495986133813858,-0.6423316597938538,5.092363834381104,1.0
301,1,model-owner,2000,0.001,1.0,0.09370112419128418,11000068.032608936,78.0448145866394,0.621846616268158,9.398080146638675e-05,4.416195409362445e-09,0.0004850159748457372,-0.6213616132736206,5.1607985496521,1.0
302,2,model-owner,3000,0.001,1.0,0.17598652839660645,16500067.510137007,123.48829174041748,0.6456581354141235,0.000677154865115881,2.2926936082967586e-07,0.0035425482783466578,-0.6421153545379639,5.231518745422363,1.0
303,3,model-owner,4000,0.001,1.0,0.15356898307800293,22000066.98766508,161.54723405838013,0.5923110246658325,0.0003601784119382501,6.486424553031611e-08,0.0019079954363405702,-0.5904029607772827,5.297361850738525,1.0
304,4,model-owner,5000,0.001,1.0,0.20625877380371094,27500066.46519315,199.39081072807312,0.618988037109375,0.0007155186031013727,2.559834229032276e-07,0.0038417265750467773,-0.6151461005210876,5.369149684906006,1.0
305,5,model-owner,6000,0.001,1.0,0.22238993644714355,33000065.942721225,241.1394383907318,0.6243159174919128,0.0010700994171202183,5.725563596570282e-07,0.005814841482788324,-0.6185004711151123,5.433926582336426,1.0
306,6,model-owner,7000,0.001,1.0,0.2451925277709961,38500065.42024928,283.3279385566712,0.619435727596283,0.0003717454383149743,6.909733230031634e-08,0.002041058149188757,-0.6173946261405945,5.490472316741943,1.0
307,7,model-owner,8000,0.001,1.0,0.2956559658050537,44000064.89777731,321.18508696556086,0.6692631244659424,0.0017227531643584368,1.4839392861176746e-06,0.009556667879223824,-0.6597049832344055,5.547322750091553,1.0
308,8,model-owner,9000,0.001,1.0,0.4752402305603027,49500064.37530535,366.757915019989,0.6254806518554688,0.0006750350585207343,2.2783616770993828e-07,0.0037829109933227296,-0.6216974854469299,5.6040215492248535,1.0
309,9,model-owner,10000,0.001,1.0,0.2644364833831787,55000063.85283338,406.0463461875916,0.6749122142791748,0.0007509156130254269,1.4378793821379073e-05,0.004542688839137554,-0.6703551411628723,6.049532890319824,51.0
310,10,model-owner,11000,0.001,1.0,0.25789713859558105,60500063.33036142,451.0978510379791,0.6090566515922546,0.00015656254254281518,6.250516548789165e-07,0.0012891052756458519,-0.6077669262886047,8.233803749084473,51.0
311,11,model-owner,12000,0.001,1.0,0.32625555992126465,66000062.80788946,490.5614037513733,0.6354329586029053,0.0002940625417977572,2.205055807280587e-06,0.002903559012338519,-0.6325271725654602,9.873950958251953,51.0
312,12,model-owner,13000,0.001,1.0,0.5140588283538818,71500062.28541751,530.9782328605652,0.6081414222717285,0.00025386139168404043,1.643363020775723e-06,0.0027947190683335066,-0.6053450107574463,11.008838653564453,51.0
313,13,model-owner,14000,0.001,1.0,0.4274327754974365,77000061.76294553,576.4661076068877,0.6128487586975098,0.0001672487414907664,7.132896371331299e-07,0.002003721660003066,-0.6108443140983582,11.980488777160645,51.0
314,14,model-owner,15000,0.001,1.0,0.4136028289794922,82500061.24047357,615.5483858585358,0.6012077331542969,0.00016399215382989496,6.857823677819397e-07,0.0020909062586724762,-0.5991160869598389,12.750038146972654,51.0
315,15,model-owner,16000,0.001,1.0,0.4090025424957275,88000060.7180016,654.6424818038939,0.5609283447265625,0.00010362057946622372,2.737992303991632e-07,0.0014017128851264715,-0.5595263242721558,13.52735996246338,51.0
316,16,model-owner,17000,0.001,1.0,0.39237141609191895,93500060.19552964,696.4837374687195,0.5203301310539246,3.90553759643808e-05,3.8895720422260644e-08,0.0005659607122652233,-0.5197641253471375,14.49123764038086,51.0
317,17,model-owner,18000,0.001,1.0,0.4219405651092529,99000059.67305768,736.1951854228972,0.6000524759292603,6.507683428935707e-05,1.0799236349612329e-07,0.000989582622423768,-0.5990628004074097,15.206372261047365,51.0
318,18,model-owner,19000,0.001,1.0,0.5935094356536865,104500059.15058573,776.6195628643036,0.5646030902862549,4.721591176348738e-05,5.6848229235129104e-08,0.0007561527891084553,-0.5638468861579895,16.014787673950195,51.0
319,19,model-owner,20000,0.001,1.0,0.4637360572814941,110000058.62811376,817.00750207901,0.570684552192688,1.5438292393810112e-05,1.2036213803412464e-08,0.0002560931316111237,-0.5704284310340881,16.588176727294922,101.0
320,20,model-owner,21000,0.001,1.0,0.4975049495697022,115500058.10564178,857.3999054431915,0.5923565030097961,3.737190854735673e-05,7.053130701706323e-08,0.0006728596636094152,-0.591683566570282,18.004423141479492,101.0
321,21,model-owner,22000,0.001,1.0,0.8010218143463135,121000057.58316982,897.9711072444916,0.5786389708518982,1.1329635526635686e-05,6.482212544511867e-09,0.00021322719112504274,-0.5784257650375366,18.82030487060547,101.0
322,22,model-owner,23000,0.001,1.0,0.5209953784942627,126500057.06069784,939.8865311145782,0.5780107975006104,5.6669268815312535e-05,1.6217600773416052e-07,0.0011197472922503948,-0.5768908858299255,19.75933837890625,101.0
323,23,model-owner,24000,0.001,1.0,0.6498830318450928,132000056.53822587,979.427030324936,0.606743574142456,2.461563235556241e-05,3.0599434097666744e-08,0.0005007880390621722,-0.6062427163124084,20.344308853149414,101.0
324,24,model-owner,25000,0.001,1.0,0.595073938369751,137500056.01575392,1021.4969999790193,0.5535205602645874,6.713854963891208e-05,2.276330377526392e-07,0.001423765323124826,-0.5520965456962585,21.206375122070312,101.0
325,25,model-owner,26000,0.001,1.0,0.7013273239135742,143000055.49328196,1061.8723614215849,0.5588138103485107,2.700931872823276e-05,3.6839917783026976e-08,0.0005964692682027818,-0.5582172870635986,22.08383178710937,101.0
326,26,model-owner,27000,0.001,1.0,0.6573653221130371,148500054.97081,1102.4397614002228,0.535965621471405,9.659944225859364e-06,4.712383372407203e-09,0.00021719491633120922,-0.5357484221458435,22.48407554626465,101.0
327,27,model-owner,28000,0.001,1.0,0.6921355724334717,154000054.44833803,1144.0453028678896,0.5828906297683716,4.2111187212867656e-05,8.955428398849107e-08,0.0009954504203051329,-0.5818950533866882,23.63862228393555,101.0
328,28,model-owner,29000,0.001,1.0,0.673532247543335,159500053.92586607,1184.787278175354,0.6134628057479858,2.102189500874374e-05,2.231696250021287e-08,0.0005030772881582379,-0.6129597425460815,23.931110382080078,101.0
329,29,model-owner,30000,0.001,1.0,0.7075252532958984,165000053.4033941,1226.5703916549685,0.5305114984512329,7.60200600780081e-06,4.3631822599365924e-09,0.0001843819773057476,-0.5303271412849426,24.25438499450684,151.0
330,30,model-owner,31000,0.001,1.0,0.7448127269744873,170500052.88092214,1270.1809394359586,0.6111643314361572,8.746036655793432e-06,5.775233624660814e-09,0.00021394131181295958,-0.6109504103660583,24.461515426635746,151.0
331,31,model-owner,32000,0.001,1.0,0.8534400463104248,176000052.35845017,1312.1455268859866,0.6184937357902527,4.53498159913579e-06,1.5527373831147886e-09,0.00011437678040238096,-0.6183793544769287,25.22100257873535,151.0
332,32,model-owner,33000,0.001,1.0,0.7646169662475586,181500051.8359782,1357.0389807224276,0.6114715933799744,5.9443923561275376e-08,2.667852917748181e-13,1.581320702825906e-06,-0.6114699840545654,26.601890563964844,151.0
333,33,model-owner,34000,0.001,1.0,1.2733736038208008,187000051.31350625,1398.773052930832,0.5437158346176147,4.028007242595777e-05,1.2249756764504127e-07,0.0011132427025586367,-0.5426024794578552,27.637554168701172,151.0
334,34,model-owner,35000,0.001,1.0,0.8732783794403076,192500050.79103428,1444.63849234581,0.6214683651924133,4.832843842450529e-05,1.763406629606834e-07,0.0014079773100093007,-0.6200602054595947,29.133514404296875,151.0
335,35,model-owner,36000,0.001,1.0,0.7887592315673828,198000050.26856232,1486.410469532013,0.6410907506942749,4.557894328627299e-08,1.5684671714633752e-13,1.3320706102604165e-06,-0.6410894393920898,29.225570678710934,151.0
336,36,model-owner,37000,0.001,1.0,0.8901734352111816,203500049.74609035,1530.5670795440674,0.514907956123352,3.770809416892007e-05,1.0735347899526461e-07,0.00111332256346941,-0.5137945413589478,29.524763107299805,151.0
337,37,model-owner,38000,0.001,1.0,0.8422648906707764,209000049.22361842,1573.68736577034,0.5194745063781738,7.3121791501762345e-06,4.03683131366961e-09,0.00021992927941028031,-0.5192545652389526,30.077117919921875,151.0
338,38,model-owner,39000,0.001,1.0,0.9428744316101074,214500048.7011464,1616.9708333015442,0.5204235315322876,1.3140584997017868e-05,1.3036959956025385e-08,0.0003940212191082537,-0.5200294852256775,29.98505973815918,151.0
339,39,model-owner,40000,0.001,1.0,0.8828630447387695,220000048.1786745,1660.6334946155548,0.5618331432342529,8.538853762729559e-06,7.32765847999417e-09,0.00026625185273587704,-0.5615668892860413,31.18121719360352,201.0
340,40,model-owner,41000,0.001,1.0,1.0056960582733154,225500047.6562025,1705.07244181633,0.568977952003479,4.458596231415868e-05,1.9978476473170304e-07,0.00139570829924196,-0.5675820708274841,31.30376052856445,201.0
341,41,model-owner,42000,0.001,1.0,0.9137530326843262,231000047.13373053,1748.3361463546753,0.6083614230155945,8.954531949711965e-06,8.058456124615532e-09,0.000296770129352808,-0.6080646514892578,33.141891479492195,201.0
342,42,model-owner,43000,0.001,1.0,0.9345035552978516,236500046.61125857,1791.8577971458435,0.6385752558708191,3.4270599371666317e-06,1.1803463761950186e-09,0.00011693892884068191,-0.6384583115577698,34.12223052978516,201.0
343,43,model-owner,44000,0.001,1.0,1.0739576816558838,242000046.08878657,1834.8187572956085,0.6294605731964111,2.233127088402398e-05,5.01179080458769e-08,0.0007852530688978733,-0.6286752820014954,35.163833618164055,201.0
344,44,model-owner,45000,0.001,1.0,1.0838968753814695,247500045.56631464,1879.9742302894592,0.5290564298629761,1.8248358173877925e-05,3.346675825355305e-08,0.0006383279105648397,-0.5284180641174316,34.980018615722656,201.0
345,45,model-owner,46000,0.001,1.0,1.0658318996429443,253000045.04384267,1924.1883344650269,0.5433481335639954,2.5940804334823042e-05,6.762899573686808e-08,0.000906615110579878,-0.5424414873123169,34.94938278198242,201.0
346,46,model-owner,47000,0.001,1.0,1.0516717433929443,258500044.5213707,1968.6553990840912,0.5997490286827087,4.549235654849326e-06,2.0799022504292e-09,0.00016219845565501598,-0.5995868444442749,35.65400314331055,201.0
347,47,model-owner,48000,0.001,1.0,1.4886775016784668,264000043.99889877,2013.0926024913788,0.5388465523719788,6.100013251852943e-06,3.7396215013529854e-09,0.00022253555653151122,-0.5386239886283875,36.48115921020508,201.0
348,48,model-owner,49000,0.001,1.0,1.136875867843628,269500043.47642684,2057.1894450187688,0.6132712960243225,1.6290405255858786e-05,2.667041876236453e-08,0.0006132573471404612,-0.6126580238342285,37.64530944824219,201.0
